koi_period,koi_depth,koi_duration,koi_ror,koi_teq,koi_insol,label
365.78863,885.0,12.76,0.026964,215.0,0.5,0
2.4826619,37.0,2.115,0.006008,1619.0,1627.36,0
2.17811908,74.0,1.468,0.008001,1412.0,938.51,0
1.11205787,118.7,1.459,0.010031,1799.0,2484.64,0
224.447413,651.0,4.986,0.023516,260.0,1.08,0
21.8660922,301.6,2.03,0.015998,730.0,67.15,0
5.09506,23.6,5.73,0.004733,2247.0,6030.14,0
0.689967868,122.9,1.1688,0.009888,1539.0,1336.82,1
1.89132292,16.0,5.607,0.003928,2799.0,14532.55,0
0.918420801,56.7,3.533,0.007276,2374.0,7502.5,0
0.573709256,131.2,1.4932,0.011194,4415.0,90258.45,0
13.8353959,818.0,4.961,0.03272,809.0,101.05,1
46.9434911,100.7,1.368,0.009291,669.0,47.27,0
19.5906103,297.0,6.745,0.016179,819.0,106.48,1
8.23983041,251.0,5.619,0.014368,1093.0,338.17,1
427.65334,157.1,11.17,0.011533,284.0,1.53,0
412.041857,1959.0,5.572,0.039819,217.0,0.52,0
0.9628348,92.8,2.259,0.008812,1648.0,1734.83,0
1.57017249,158.4,2.257,0.011441,1232.0,543.06,0
0.566798364,38.6,3.172,0.005808,2272.0,6280.34,0
3.22452656,57.5,5.156,0.006465,4883.0,134353.84,0
1.89127438,32.3,4.491,0.00538,3342.0,29488.85,0
1.33256944,20.6,3.89,0.004206,1624.0,1636.72,0
66.6504521,536.9,5.744,0.020972,308.0,2.14,1
55.7002642,332.7,4.285,0.016079,309.0,2.14,0
3.54553077,119.2,4.143,0.009926,1448.0,1039.47,1
10.882416555,16630.0,5.4674,0.380234,632.0,37.81,0
25.19830439,73834.0,5.1942,0.478535,604.0,31.54,0
0.50727675,214.7,2.32,0.013588,2449.0,8524.12,0
1.316398648,182.5,1.169,0.012402,1374.0,842.93,0
419.4596,131.8,13.53,0.010271,303.0,2.0,0
14.2005007,80.6,5.232,0.114161,843.0,119.41,0
1.318347743,113.2,0.871,0.010037,1861.0,2827.4,0
5.5834987,87.4,2.484,0.009401,1317.0,711.41,0
1.12401084,43.6,3.052,0.006086,1719.0,2058.79,0
1.21374652,28.9,3.371,0.005118,1880.0,2945.61,0
5.24970432,61.9,2.746,0.007159,954.0,195.3,1
45.4333769,905.8,6.351,0.036504,315.0,2.34,0
56.6746666,883.1,5.516,0.028378,522.0,17.59,1
63.9005941,17097.0,8.2789,0.374251,353.0,3.68,0
16.2951259,197.9,3.678,0.012961,574.0,25.59,1
18.173045009,69911.0,10.9113,0.259673,650.0,42.19,0
14.12678065,7647.4,5.9303,0.363648,670.0,47.56,0
358.56462,170.2,11.64,0.012051,219.0,0.55,0
1.337561836,41.0,1.575,0.00591,2322.0,6870.94,0
2.23755641,101.1,2.089,0.009255,1397.0,897.8,0
1.035268597,112.2,0.5663,0.010183,2136.0,4922.79,0
359.3259,246.2,9.836,0.014538,410.0,6.69,0
0.566805268,35.7,3.721,0.005506,2492.0,9052.02,0
12.27057043,295.5,3.002,0.015746,811.0,102.25,1
13.2274753,229.8,6.356,0.015374,867.0,133.34,1
0.559517155,57.9,0.596,0.00726,2762.0,13839.66,0
29.47316279,12568.0,6.4327,0.500076,565.0,24.07,0
0.580725004,105.2,2.071,0.009278,1939.0,3355.68,0
1.94468659,455.5,18.22,0.180979,3334.0,29219.04,0
7.28116667,333.8,2.716,0.016223,744.0,72.16,1
383.10017,579.4,8.8,0.022087,248.0,0.9,0
0.605556082,101.7,1.2399,0.009338,2120.0,4796.94,0
4.36125889,189.2,2.174,0.012616,1000.0,236.01,1
1.19087362,67.5,1.785,0.007501,1489.0,1165.78,0
1.06484622,42.4,3.287,0.006036,2034.0,4059.63,0
0.969824139,23.1,0.783,0.004479,1839.0,2709.67,0
190.60563,153.6,14.33,0.011402,386.0,5.25,0
8.480305,304.2,6.19,0.017544,661.0,45.21,0
410.11676,216.9,13.97,0.013424,242.0,0.81,0
54.5091549,622.2,5.125,0.029482,308.0,2.13,1
14.1959621,196.2,3.605,0.014102,818.0,105.7,1
11.52482874,577.6,1.724,0.23157,756.0,77.15,0
46.84008579,6287.9,3.8198,3.720483,552.0,22.0,0
0.992798625,582.5,3.5065,0.244048,1967.0,3519.47,0
186.72243,326.4,13.35,0.016898,329.0,2.77,0
118.4039,426.0,5.593,0.019307,517.0,16.83,0
182.281992,509.3,8.828,0.020631,280.0,1.46,0
10.0102876,127.1,5.33,0.010497,522.0,17.56,0
1.366964704,59.7,2.3181,0.007242,1640.0,1705.64,0
0.77957913,70.4,2.457,0.007646,1819.0,2585.39,0
0.544561598,35.2,1.6053,0.005106,11804.0,4601339.96,0
17.4453133,327.7,5.14,0.016192,1066.0,305.55,0
1.97515457,66.1,2.633,0.007324,1504.0,1207.0,0
21.993112,1015.7,8.616,0.284532,523.0,17.75,0
19.5489666,523.8,1.78,0.023621,579.0,26.62,1
27.6853358,1660.7,4.661,0.04461,461.0,10.67,0
35.6225528,651.1,4.845,0.023364,523.0,17.67,1
7.1403113,112.1,5.891,0.010644,1036.0,272.78,0
2.69487041,62.1,2.553,0.007445,1440.0,1020.03,0
112.303136,502.1,5.869,0.020068,241.0,0.79,1
49.5387264,740.6,2.238,0.251507,436.0,8.52,0
3.39155966,28.4,3.87,0.004875,1183.0,462.47,0
1.33254897,591.7,3.083,0.02183,4664.0,111977.04,0
18.2260472,361.1,3.664,0.017325,648.0,41.67,0
0.630539713,239.6,1.7407,0.215782,1936.0,3333.18,0
1.018347376,47.8,4.386,0.006671,2832.0,15153.38,0
0.659299289,1118.5,0.6908,0.328292,1979.0,3623.47,0
37.32483952,4989.2,6.9676,0.351452,461.0,10.67,0
25.951984,2340.2,20.585,0.322212,626.0,36.39,0
42.9136635,160.6,5.227,0.011762,810.0,101.56,1
88.1804682,1138.6,5.033,0.030375,359.0,3.94,0
177.668663,901.4,9.298,0.030353,233.0,0.7,1
0.98041685,105.7,0.919,0.00954,1388.0,880.5,0
92.263742,296.9,8.605,0.015844,469.0,11.42,1
6.64754478,289.3,1.961,0.015634,999.0,235.89,1
1.23517588,232.9,5.476,0.014598,1697.0,1955.7,0
0.416995408,112.6,0.8928,0.009886,2433.0,8299.79,0
256.52387,126.1,9.07,0.010342,338.0,3.1,0
3.0001191,7.7,6.61,0.002691,2566.0,10247.93,0
81.4160138,762.3,14.175,0.030244,522.0,17.53,1
8.5900471,137.0,3.463,0.010404,677.0,49.76,0
357.82544,152.5,9.12,0.011865,306.0,2.08,0
30.8278245,641.3,4.214,0.023114,585.0,27.66,1
47.1607932,723.2,4.003,0.02451,503.0,15.07,1
49.2768448,1132.9,3.787,0.030272,271.0,1.28,1
35.2330694,352.8,3.674,0.016941,288.0,1.62,1
45.3965379,1001.6,3.826,0.028034,326.0,2.66,0
508.807642,2127.0,4.495,0.041147,595.0,29.54,0
362.69427,439.9,9.7,0.018881,315.0,2.32,0
370.35639,732.2,12.75,0.025195,268.0,1.21,0
0.729724346,23.0,2.699,0.004528,2151.0,5081.58,0
0.821472455,127.1,2.433,0.010051,1559.0,1395.92,0
1.29019586,86.5,3.741,0.008445,1530.0,1293.44,0
8.48032079,170.7,5.791,0.011917,759.0,78.45,0
227.6258,131.0,9.47,0.010563,394.0,5.7,0
18.1373788,310.8,3.844,0.021423,433.0,8.31,1
51.1104797,330.0,7.712,0.016631,478.0,12.38,1
47.9869119,859.3,5.342,0.031301,493.0,14.01,1
359.047933,5622.7,16.637,0.067781,260.0,1.08,0
29.8042694,1046.5,3.107,0.273807,505.0,15.34,0
1.003049079,219270.0,7.9657,0.461141,1714.0,2049.63,0
0.933157032,87.8,2.614,0.057092,2202.0,5565.35,0
37.1083458,366.5,4.112,0.018237,492.0,13.84,0
1.02104719,246.1,6.39,0.104426,2129.0,4852.49,0
12.083457,312.5,3.536,0.016291,932.0,178.53,0
401.5907,115.0,14.77,0.009877,256.0,1.02,0
53.912783631,216.7,44.0504,0.019261,697.0,55.85,0
1.23142395,19.6,2.186,0.004073,2317.0,6786.33,0
386.828262,1024.9,5.045,0.037095,340.0,3.15,0
15.8733803,4094.1,7.4672,0.070791,830.0,111.99,0
42.3991752,484.0,7.251,0.026381,580.0,26.75,0
25.95198823,5103.3,14.602,0.35336,680.0,50.51,0
25.9522401,2896.9,20.813,0.434667,572.0,25.35,0
14.12809896,263.1,2.326,0.014858,781.0,87.8,0
13.6917833,145.4,4.198,0.01105,770.0,83.37,0
25.95633,158.2,26.34,0.101345,618.0,34.42,0
0.572937573,80.8,2.576,0.009023,3271.0,27058.33,0
14.15849823,347.3,46.356,0.220225,1910.0,3145.0,0
207.471349,229.2,7.469,0.013888,316.0,2.37,0
12.3748247,390.9,90.01,0.206179,1253.0,583.24,0
14.541781166,143640.0,9.1151,21.720514,834.0,114.56,0
12.4261177,1230.4,28.5357,0.040899,724.0,64.95,0
21.1876185,71.7,3.69,0.008483,676.0,49.23,1
12.42560404,458.9,23.9402,0.025794,733.0,68.44,0
30.9604688,460.9,14.992,0.229528,1064.0,303.13,0
1.041619932,1840.5,8.1218,0.285924,1858.0,2828.16,0
2.544594443,348780.0,3.21373,0.62174,1608.0,1582.68,0
56.40651043,102290.0,18.4332,0.310418,358.0,3.87,0
7.964400574,190900.0,4.4761,0.788182,633.0,38.09,0
6.399101307,83326.0,4.7439,0.479811,1042.0,279.38,0
34.9168399,500.0,7.343,0.020479,602.0,31.13,1
0.56678228,146.8,4.725,0.010717,1661.0,1814.33,0
8.480303653,81428.0,7.48907,0.258948,762.0,79.65,0
22.1270885,418.2,4.472,0.024942,721.0,63.98,1
10.6784787,201.0,2.307,0.012911,712.0,60.7,0
42.559265547,207990.0,3.36626,0.550314,487.0,13.28,0
24.2157996,322.2,4.359,0.016361,596.0,29.84,0
44.2018402,235.6,4.949,0.013886,409.0,6.59,1
15.0330623,132.2,6.326,0.012497,928.0,175.74,1
12.62530918,39413.0,3.163,0.433038,1214.0,514.08,0
124.93576738,240900.0,7.5608,0.480155,362.0,4.06,0
12.720298433,283.6,2.4599,0.017319,589.0,28.37,0
119.67980316,299050.0,32.1928,0.546213,847.0,121.45,0
6.399107136,376770.0,5.21981,0.579279,1031.0,266.9,0
8.480304281,83115.0,7.46159,0.269348,1504.0,1210.22,0
117.6813778,45362.0,12.7591,0.20011,575.0,25.76,0
17.72722648,147140.0,4.1376,0.359916,692.0,54.32,0
1.71024931,98.6,2.833,0.00937,1766.0,2298.2,0
100.40132734,53782.0,9.7436,0.216421,420.0,7.37,0
11.320287875,243410.0,4.82219,0.481306,928.0,175.69,0
1.219034103,95697.0,2.4494,0.291493,1977.0,3621.09,0
5.94228603,250.0,2.169,0.014007,797.0,95.34,1
26.7575866,455.3,5.858,0.01988,660.0,44.86,1
57.0599992,66168.0,7.463,0.236723,455.0,10.11,0
14.5565618,103.8,4.554,0.009286,787.0,90.4,1
0.837898153,268.9,2.104,0.014435,1478.0,1128.57,0
0.603086711,1242.8,1.0869,0.290753,2459.0,8675.9,0
41.7084063,330.0,8.567,0.017621,608.0,32.24,1
33.0257179,507.1,6.032,0.020422,564.0,23.95,1
25.366990665,150580.0,5.9556,0.500955,665.0,46.09,0
428.32173928,317000.0,40.5992,0.565342,220.0,0.56,0
82.137609997,210770.0,6.11904,0.900513,640.0,39.55,0
3.06026014,59.9,2.545,0.007509,1284.0,642.06,0
24.0612744,440150.0,19.9438,0.674114,749.0,74.37,0
66.36099916,416740.0,20.0614,0.656265,420.0,7.33,0
8.939461148,357830.0,6.19136,0.631007,1407.0,926.24,0
135.58607679,363130.0,5.54241,0.632266,429.0,7.99,0
18.79862195,380200.0,7.4782,0.633582,575.0,25.91,0
6.30828538,113530.0,2.48633,0.344431,803.0,98.21,0
4.80912667,134090.0,7.9331,0.347886,1270.0,615.74,0
2.33211505,105950.0,2.96723,1.173726,1594.0,1530.05,0
0.53835407,190.2,1.5045,0.012638,2386.0,7609.22,1
249.36211832,35830.0,8.3559,0.437151,308.0,2.14,0
0.664727127,16.2,1.561,0.003748,2343.0,7149.67,0
9.5084871,97.9,4.372,0.009069,1131.0,386.61,1
47.0563327,762.0,4.807,0.025508,497.0,14.43,1
96.169569,894.5,7.496,0.026984,321.0,2.52,1
1.55090374,11.3,3.028,0.003415,3190.0,24453.38,0
82.303914,737.0,15.404,0.028716,485.0,13.05,1
131.97827736,345940.0,7.14981,0.620414,457.0,10.32,0
0.789171236,73.4,1.734,0.007785,1527.0,1291.41,0
17.9346606,142.7,6.25,0.014464,1002.0,238.78,1
241.07074582,70292.0,9.88863,0.252353,699.0,56.58,0
106.17593813,164740.0,10.4168,0.440724,441.0,8.94,0
184.6467208,410270.0,18.9869,0.651649,320.0,2.49,0
6.282033445,181790.0,8.3777,1.359118,1029.0,264.78,0
5.519188936,217070.0,7.1351,0.43965,932.0,178.7,0
4.818863794,65936.0,6.2625,0.242856,1595.0,1529.01,0
178.26802035,45754.0,5.86461,0.448226,256.0,1.02,0
2.181555909,85407.0,4.41739,0.671032,1730.0,2119.28,0
0.895276162,319080.0,3.0518,0.618592,2731.0,13121.22,0
244.83274973,40206.0,4.37001,0.353195,307.0,2.09,0
30.4544418,472.1,6.896,0.0242,624.0,35.92,1
10.26558924,254.6,3.879,0.015409,828.0,111.18,0
18.9257333,188.5,6.149,0.168616,639.0,39.47,0
37.8862977,672.2,5.218,0.023418,479.0,12.46,1
11.9615433,424.5,3.129,0.019583,847.0,121.71,0
62.127677128,37430.0,5.25005,0.438163,402.0,6.15,0
31.9730649,158.6,8.872,0.012353,530.0,18.59,0
143.1188694,255710.0,16.8109,0.573511,321.0,2.5,0
76.81985465,229160.0,5.16249,0.551423,379.0,4.88,0
165.40574995,66402.0,13.6363,0.472994,514.0,16.56,0
71.661915163,323610.0,6.33708,0.611676,365.0,4.18,0
9.44942685,489000.0,6.40303,0.691937,813.0,103.29,0
0.715802309,2208.6,1.5586,0.308722,1656.0,1787.96,0
70.58284717,150930.0,8.81169,0.515411,435.0,8.45,0
2.995357359,172400.0,6.57901,0.529249,1791.0,2437.81,0
3.840485025,31353.0,2.8592,0.438215,1077.0,318.66,0
10.443341795,145290.0,3.94077,0.404139,892.0,149.21,0
4.75307877,933.0,2.35,0.025738,7040.0,580415.2,0
19.515013291,256440.0,4.59379,0.570606,588.0,28.31,0
1.772451066,79.2,2.4592,0.008154,1685.0,1904.34,1
19.9158863,143.2,6.191,0.011866,728.0,66.31,1
54.061328105,79684.0,4.48223,0.727029,514.0,16.51,0
34.525990182,67161.0,4.47294,0.474437,607.0,32.12,0
14.2821417,224.9,2.068,0.013573,625.0,36.03,0
18.64532882,433820.0,3.63893,0.669838,656.0,43.71,0
20.882125422,233450.0,8.03365,0.566124,737.0,69.67,0
30.8609783,128.9,4.216,0.011914,525.0,17.96,1
3.652810043,119.4,1.5132,0.009764,1015.0,250.33,0
15.65134872,3104.0,4.1553,0.329463,1396.0,898.69,0
8.37159554,98.0,5.252,0.012311,1292.0,659.25,1
286.1755875,328540.0,16.1025,0.61205,276.0,1.38,0
152.15144795,151820.0,26.8612,0.498993,362.0,4.04,0
0.542636318,74.6,1.2536,0.0078,2659.0,11844.28,0
29.911334059,354380.0,7.26916,0.622126,471.0,11.68,0
5.877122485,362900.0,4.71655,0.632037,1402.0,913.57,0
10.636305846,216060.0,5.17212,0.441963,1110.0,358.62,0
2.1032389,24852.0,6.4774,0.426764,1238.0,555.0,0
46.698200933,54592.0,3.57049,0.469839,468.0,11.31,0
15.99560373,221.7,3.471,0.013216,550.0,21.54,1
4.39451798,223620.0,2.9527,1.246769,554.0,22.27,0
25.9518795,1312.3,21.569,0.298163,645.0,41.0,0
56.048096688,53726.0,4.04427,0.500413,400.0,6.06,0
2.25161215,23.9,2.1,0.004761,2934.0,17529.42,0
50.35545898,107140.0,5.51863,0.300401,492.0,13.81,0
14.0328775,210.9,6.684,0.013277,783.0,88.83,1
13.2226149,261.7,4.337,0.018529,740.0,71.11,1
3.54828691,70.9,3.281,0.007771,1795.0,2458.09,0
18.79852,487.4,4.795,0.026189,509.0,15.82,0
156.51657398,113340.0,12.2259,0.519054,367.0,4.31,0
1.366946478,158640.0,3.37701,0.525639,1403.0,910.99,0
313.09275066,445610.0,14.3447,0.646575,207.0,0.44,0
0.566813677,61.2,2.458,0.00732,2269.0,6276.41,0
157.32263943,153930.0,21.9232,0.524595,351.0,3.61,0
9.53040216,321540.0,5.95809,0.607369,805.0,99.43,0
4.218512654,23417.0,3.62939,0.154013,1189.0,472.03,0
8.529991199,20084.0,3.9954,0.414572,940.0,184.92,0
1.922862476,101270.0,3.4594,0.496555,1827.0,2631.95,0
16.00747237,277.6,1.267,0.020964,838.0,116.46,1
54.6493679,432.5,7.962,0.018829,538.0,19.86,1
100.8276725,1778.8,8.39,0.040808,364.0,4.16,1
0.905675699,73.2,1.701,0.007777,1780.0,2374.98,0
15.9750417,643.5,3.549,0.239459,1143.0,403.2,0
16.0505464,94.4,3.171,0.008729,630.0,37.12,1
0.805267592,146.6,0.887,0.011222,2165.0,5216.79,0
11.082622625,268720.0,6.62584,0.480493,793.0,93.67,0
421.42848194,96654.0,8.60447,0.290386,335.0,2.97,0
1.096587245,541.2,3.0287,1.639758,1726.0,2096.5,0
3.012476415,198400.0,3.31903,0.494689,1388.0,879.89,0
204.74104758,333800.0,20.5357,0.619359,404.0,6.3,0
0.759740194,42.5,3.252,0.006119,2059.0,4245.86,0
4.664186517,555380.0,4.0639,0.713388,1683.0,1896.44,0
1.092066399,401890.0,2.97608,0.64771,1164.0,432.44,0
3.053578643,52880.0,3.22884,0.453323,1035.0,271.46,0
2.992662857,113700.0,2.5258,0.300827,1476.0,1123.54,0
4.664188563,11360.0,3.773,0.392575,1221.0,525.46,0
0.954873008,33.0,1.0613,0.005473,2325.0,6913.47,0
0.56493412,252640.0,2.57621,0.57282,1458.0,1071.88,0
1.674984844,234580.0,4.92134,0.562236,3055.0,20561.29,0
7.31945294,166.8,4.881,0.011683,1682.0,1891.07,1
35.8007112,417.4,8.219,0.018458,991.0,227.68,1
0.790049989,70.8,2.794,0.00763,1724.0,2082.67,0
14.15402615,21653.0,4.115,0.410192,495.0,14.25,0
33.93754213,32990.0,11.1677,1.187681,618.0,34.42,0
20.7057153,115.9,9.678,0.012104,967.0,206.73,1
3.7228679,52.1,9.557,0.007308,1182.0,461.27,0
58.0198583,1286.6,5.348,0.044054,354.0,3.7,1
4.286103033,173360.0,2.6422,0.399778,686.0,52.42,0
290.7778719,225770.0,12.0525,0.564828,222.0,0.58,0
5.017239915,144640.0,4.36126,0.354356,1229.0,538.77,0
0.937923475,40.4,3.164,0.005928,1588.0,1503.05,0
204.0329342,411370.0,17.5623,0.65162,272.0,1.29,0
2.148219541,457840.0,2.94091,0.675881,1009.0,244.99,0
58.621578824,142950.0,8.52961,0.51068,385.0,5.19,0
3.125821128,5025.4,2.2163,0.355068,2087.0,4481.76,0
1.032068851,121990.0,2.1344,0.571264,1221.0,523.01,0
6.6751871,178.3,2.372,0.012257,890.0,148.28,0
1.450205839,25884.0,3.6373,0.448824,2675.0,12063.44,0
3.224486463,403730.0,4.61686,0.624301,1456.0,1060.42,0
44.14579777,224230.0,4.088,0.636114,504.0,15.25,0
33.3239576,2012.1,37.217,0.042066,416.0,7.06,0
0.94102954,34.5,4.415,0.00535,2761.0,13794.93,0
1.992812339,314.8,2.066,0.148573,675.0,48.82,1
36.514374043,111620.0,6.48255,0.304683,546.0,21.08,0
39.818832,199.1,10.757,0.013418,650.0,42.32,1
25.4337864,302.0,6.514,0.015845,667.0,46.8,1
67.451045,7062.8,8.9387,0.153381,562.0,23.61,0
52.6095103,203.7,8.202,0.012978,553.0,22.13,1
198.7106251,2094.8,8.638,0.040799,258.0,1.05,1
15.873380595,208360.0,8.0429,3.047001,962.0,202.23,0
65.583665567,242400.0,5.01216,0.566724,371.0,4.5,0
394.67816267,253380.0,6.05443,0.575438,235.0,0.72,0
111.31980522,62705.0,23.0078,0.226038,539.0,20.01,0
110.29512684,176340.0,16.5339,0.387633,362.0,4.06,0
95.178317934,128580.0,3.60125,0.403168,272.0,1.29,0
31.2543238,438.0,5.662,0.019192,635.0,38.54,1
61.4911479,58703.0,9.745,0.237907,438.0,8.7,0
110.2867031,145.3,4.427,0.011693,414.0,6.96,1
11.8061737,88.1,4.472,0.010108,1407.0,926.72,1
6.15828666,57.7,6.329,0.007218,1212.0,510.35,1
10.828825742,92.1,0.7275,0.008842,758.0,78.3,0
82.292865,371.1,7.048,0.017445,400.0,6.07,1
92.436978,955.2,6.432,0.035765,348.0,3.46,1
11.08260553,601.2,6.23,0.03062,1108.0,355.64,0
22.7832776,120.2,4.194,0.010545,759.0,78.41,0
23.737952838,95884.0,8.50818,0.487862,620.0,34.94,0
21.4618453,122.2,5.675,0.150178,722.0,64.17,0
75.13194883,122370.0,20.8729,0.32928,359.0,3.94,0
243.82122131,56799.0,10.9312,0.394089,365.0,4.18,0
16.227548674,192690.0,5.08666,0.535852,599.0,30.52,0
47.189437,370870.0,11.555,0.628464,484.0,13.01,0
1.501760172,387900.0,5.85519,0.645438,1905.0,3110.42,0
4.05325447,110920.0,4.0116,14.708329,1191.0,475.36,0
7.68433346,1175.0,1.4346,0.041382,583.0,27.35,1
1.549979213,370550.0,7.5945,0.608012,2141.0,4986.15,0
10.99381963,1685.8,3.7889,0.317936,978.0,216.57,0
10.9938087,1456.9,5.0403,0.042171,978.0,216.57,0
16.5860329,231.3,7.043,0.013767,821.0,107.25,1
16.7525077,338.3,3.174,0.018524,801.0,97.43,1
49.612757516,130460.0,7.07603,0.506988,536.0,19.46,0
15.3317719,179.2,5.467,0.013624,821.0,107.44,1
84.704139,655.7,10.393,0.02339,537.0,19.59,1
0.755105584,250030.0,5.02374,0.58683,2412.0,7996.1,0
101.26336282,72792.0,17.8951,0.37945,435.0,8.47,0
120.58167178,192900.0,8.2904,0.567504,291.0,1.7,0
1.558544209,225590.0,3.3727,0.454191,1182.0,460.09,0
2.63757408,169660.0,5.9626,0.730483,1242.0,563.22,0
8.64636188,218070.0,8.73607,0.438049,1033.0,268.95,0
125.288206,241.6,3.695,0.014142,363.0,4.1,0
112.46358893,242410.0,31.8273,0.479766,692.0,54.2,0
42.39930429,205990.0,18.3609,0.425527,542.0,20.46,0
11.6044881,267.6,3.409,0.014751,841.0,118.5,1
27.009807384,67898.0,1.96698,0.382756,330.0,2.82,0
15.0219784,96.9,5.068,0.011751,874.0,137.91,1
91.078624,738.6,10.304,0.029618,415.0,7.02,1
85.272459,767.8,13.31,0.033383,443.0,9.1,1
12.42592675,410.3,29.1701,0.025106,790.0,92.32,0
89.7398137,81096.0,3.26371,0.465939,363.0,4.1,0
90.08255562,43252.0,19.7301,0.192307,666.0,46.58,0
0.759768478,57.4,2.824,0.007174,1737.0,2149.06,0
42.2011587,178.1,8.479,0.23628,671.0,47.85,0
15.65129028,398640.0,6.7631,0.650096,792.0,93.1,0
9.014220178,34086.0,2.76441,0.194303,661.0,45.03,0
1.824653341,176740.0,4.25512,0.539549,1680.0,1880.22,0
3.185090259,423280.0,4.80188,0.662324,1564.0,1414.18,0
372.76888,1157.2,23.27,0.037443,242.0,0.81,0
5.70940795,586.7,1.622,0.024186,644.0,40.66,1
2.086076372,58858.0,2.4032,12.633445,1645.0,1728.2,0
3.63898953,209.6,2.252,0.013212,1238.0,555.71,1
38.1303324,180.4,6.53,0.012762,613.0,33.43,1
14.42735088,117.0,4.857,0.013498,783.0,88.9,1
12.90235874,354.4,2.446,0.017349,675.0,48.99,1
36.4337867,406.8,4.388,0.018302,561.0,23.35,1
58.5850357,75468.0,3.5939,0.688798,707.0,59.16,0
265.47847,1040.7,10.28,0.038304,291.0,1.7,1
1.546222068,49.4,7.998,0.00654,1578.0,1465.41,0
89.3313828,2177.6,11.919,0.050079,558.0,22.89,0
22.2941485,100.9,3.188,0.009837,760.0,78.93,0
46.7162336,345.5,7.259,0.016994,531.0,18.74,1
43.56225858,51325.0,3.6873,0.602613,624.0,35.83,0
198.443477,39943.0,9.9776,0.440177,279.0,1.44,0
17.907664726,265410.0,5.58652,2.488302,746.0,73.31,0
2.4044122,42.7,4.575,0.006215,1662.0,1805.11,0
22.77196484,325450.0,8.3476,0.612697,835.0,114.9,0
184.52015392,49269.0,15.3564,0.275861,275.0,1.36,0
82.175197,546.4,8.664,0.021508,441.0,8.92,1
29.015852933,71432.0,7.19844,11.513161,592.0,29.11,0
77.36241476,96586.0,12.1317,0.482947,362.0,4.08,0
495.71095,443.1,4.514,0.020671,330.0,2.8,0
10.35857039,273.7,2.577,0.015084,860.0,129.28,1
30.2541186,576.3,2.134,0.022052,660.0,44.87,1
17.081202417,134140.0,7.20617,0.507526,585.0,27.61,0
20.034708,124.4,6.49,0.010243,967.0,207.16,1
3.15722086,49.7,3.762,0.006453,1791.0,2436.47,1
23.2385587,161.2,8.432,0.011845,903.0,157.09,1
118.314913,216.3,4.79,0.013895,786.0,90.09,0
20.35971899,345.7,2.1521,0.021227,276.0,1.38,1
43.798566,290.4,6.401,0.199499,721.0,63.8,0
131.73630485,58381.0,5.28476,0.298387,413.0,6.89,0
4.301031137,204150.0,5.65214,0.550225,1454.0,1056.61,0
198.01379181,142500.0,9.72673,0.497851,260.0,1.09,0
10.9938268,419210.0,5.0746,0.649357,627.0,36.46,0
1.682934607,142.7,1.8846,0.011608,1270.0,615.67,1
114.90862419,196110.0,7.66397,0.531564,259.0,1.06,0
11.55532445,250.0,3.499,0.019441,674.0,48.88,1
26.0841212,259.7,6.141,0.014818,598.0,30.24,1
52.802767576,52110.0,5.6184,0.770634,472.0,11.73,0
39.206808648,186980.0,6.24701,0.53388,516.0,16.82,0
64.6589166,235.4,7.71,0.013934,535.0,19.39,1
27.6760342,266.8,4.234,0.014638,951.0,193.23,0
8.74192361,295.7,4.235,0.015506,924.0,172.38,1
26.936878,246.9,4.969,0.014418,617.0,34.24,0
12.4281308,131.4,6.79,0.010648,715.0,61.78,0
9.10969334,126.4,5.3181,0.011234,873.0,137.45,1
0.96283264,96.3,2.947,0.009249,1686.0,1908.55,0
73.7502765,233.1,13.309,0.013963,677.0,49.76,1
210.30644361,46455.0,6.68665,0.459132,525.0,17.94,0
8.268081087,71479.0,3.47103,0.499643,863.0,130.83,0
3.564614021,94342.0,3.44204,0.472251,1187.0,470.37,0
533.47707,210.6,23.71,0.013552,315.0,2.33,0
5.877122413,15647.0,3.7369,0.403463,1061.0,300.43,0
1.036592635,124500.0,2.40749,0.484781,4194.0,73013.77,0
91.4999978,65496.0,19.5818,0.258662,335.0,2.98,0
65.9407869,580.4,7.776,0.02222,454.0,10.04,1
406.45737,284.2,9.554,0.015734,278.0,1.42,0
30.47639859,130570.0,17.9728,0.500513,542.0,20.39,0
14.53260546,328.9,2.4212,0.016627,746.0,73.37,1
153.348739,388.0,12.205,0.018175,377.0,4.78,1
361.526458,525.1,6.947,0.027145,410.0,6.67,0
48.0506878,274.5,7.999,0.014886,564.0,23.9,1
9.44942628,1211.9,6.3064,0.258572,1192.0,476.13,0
0.933489066,14259.0,1.41864,0.405613,1979.0,3648.49,0
1.908525084,218.9,4.169,0.013861,3191.0,24558.81,0
0.798467681,120.7,0.86,0.010278,1718.0,2064.49,0
0.867721348,97653.0,4.8783,0.480869,2089.0,4487.7,0
161.252567,2911.5,23.626,0.056948,318.0,2.41,0
3.90863457,867.2,1.7704,0.026067,787.0,91.01,1
77.086191,942.8,4.77,0.259869,464.0,11.0,1
1.673662758,316.4,2.3135,0.203697,1729.0,2106.67,0
5.93717724,25450.0,5.355,5.442474,1005.0,241.6,0
3.89043062,195.4,6.596,0.012681,1106.0,354.22,0
16.8282542,655.3,39.098,0.025021,668.0,46.95,0
2.489549075,2829.7,2.4345,0.387996,1708.0,2007.56,0
